mode,status,scale,shift,abs_rel,d_rmse,valid_pixels,positive_ratio
median_scale,ok,0.5183083387442345,0.0,0.3841036260128021,5.5179829597473145,4209982,1.0
l2_scale,ok,0.38499881963566956,0.0,0.2939673364162445,4.43250846862793,4209982,1.0
robust_scale,ok,0.3602922602513662,0.0,0.29897356033325195,4.476354598999023,4209982,1.0
robust_rel_scale,ok,0.385975827817992,0.0,0.2939523160457611,4.43250036239624,4209982,1.0
