frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse,sigma_status,sigma_input_pixels,sigma_kept_pixels,sigma_keep_ratio,sigma_residual_mean,sigma_residual_std,local_pair_count,sparse_order_acc,sparse_order_pairs,local_residual_consistency,local_residual_pairs,sparse_lidar_dq
0,000412,19581,l2_scale,0.14319983599429958,0.0,18720,0.20579826831817627,1.8271803855895996,ok,19581,18720,0.9560288034318982,-0.15158462197026706,0.3891064797499831,20000,0.6257939795636565,3621,0.0627413017196502,16518,0.5877371999227622
1,000414,19624,l2_scale,0.14319983599429958,0.0,18886,0.2139582484960556,1.8705648183822632,ok,19624,18886,0.9623929881777415,-0.15158462197026706,0.3891064797499831,20000,0.629492600422833,3784,0.06405589193841463,16319,0.5904342049297487
2,000416,19598,l2_scale,0.14319983599429958,0.0,18650,0.24662300944328308,2.1083450317382812,ok,19168,18650,0.9729757929883138,-0.15158462197026706,0.3891064797499831,20000,0.6511200267469074,5982,0.08184576744907499,14184,0.5999511472480568
3,000418,19441,l2_scale,0.14319983599429958,0.0,18606,0.2635934054851532,2.321408987045288,ok,19075,18606,0.9754128440366973,-0.15158462197026706,0.3891064797499831,20000,0.6436592714324842,7302,0.07769574154489671,12863,0.5955431003507682
4,000420,19387,l2_scale,0.14319983599429958,0.0,18381,0.2854965031147003,2.308271646499634,ok,19021,18381,0.9663529782871563,-0.15158462197026706,0.3891064797499831,20000,0.6028113762667539,9177,0.05825456007840797,10973,0.5686981372583952
5,000422,19211,l2_scale,0.14319983599429958,0.0,18005,0.2948496639728546,2.161255359649658,ok,18790,18005,0.9582224587546567,-0.15158462197026706,0.3891064797499831,20000,0.5414885454346158,9123,0.049659909736960044,11020,0.5152550408757037
6,000424,19329,l2_scale,0.14319983599429958,0.0,18178,0.30896422266960144,2.088622570037842,ok,18723,18178,0.9708914169737756,-0.15158462197026706,0.3891064797499831,20000,0.5681122718159756,9477,0.05581184253464627,10663,0.5372734690857404
7,000426,19390,l2_scale,0.14319983599429958,0.0,17976,0.33309587836265564,2.175779104232788,ok,18725,17976,0.96,-0.15158462197026706,0.3891064797499831,20000,0.6075116305457846,8813,0.062002692434494154,11304,0.57098824772601
8,000428,19469,l2_scale,0.14319983599429958,0.0,17948,0.32382485270500183,2.188997745513916,ok,18698,17948,0.9598887581559525,-0.15158462197026706,0.3891064797499831,20000,0.6069456244689889,9416,0.05487778609309561,10689,0.5745352310799722
9,000430,19256,l2_scale,0.14319983599429958,0.0,17913,0.31808748841285706,2.07235050201416,ok,18584,17913,0.9638936719758933,-0.15158462197026706,0.3891064797499831,20000,0.5828277046365198,8735,0.05370634294741287,11374,0.5523518581364849
10,000432,19319,l2_scale,0.14319983599429958,0.0,18000,0.3091336190700531,2.0343050956726074,ok,18659,18000,0.964681922932633,-0.15158462197026706,0.3891064797499831,20000,0.5637213254035683,9416,0.05959180162301326,10738,0.5311095048857991
11,000434,19453,l2_scale,0.14319983599429958,0.0,18202,0.3044865131378174,1.9902054071426392,ok,18938,18202,0.9611363396345971,-0.15158462197026706,0.3891064797499831,20000,0.6361607142857143,8512,0.07506486466297506,11673,0.590155677446026
12,000436,19694,l2_scale,0.14319983599429958,0.0,18518,0.3028726875782013,1.881780743598938,ok,19179,18518,0.9655352208144324,-0.15158462197026706,0.3891064797499831,20000,0.6605077761531304,7523,0.10543267222632843,12686,0.5944141061081847
13,000438,19786,l2_scale,0.14319983599429958,0.0,18660,0.29606449604034424,1.7306721210479736,ok,19298,18660,0.9669395792310084,-0.15158462197026706,0.3891064797499831,20000,0.685342895562528,6693,0.1006242297692864,13535,0.6197369170879734
14,000440,19587,l2_scale,0.14319983599429958,0.0,18278,0.2889263927936554,1.7959529161453247,ok,19042,18278,0.9598781640583972,-0.15158462197026706,0.3891064797499831,20000,0.6851183313277176,7479,0.10389985328220387,12790,0.6175078102034449
15,000442,19429,l2_scale,0.14319983599429958,0.0,18329,0.27493274211883545,1.8191053867340088,ok,19045,18329,0.9624048306642163,-0.15158462197026706,0.3891064797499831,20000,0.6958293384467881,8344,0.09901843339101189,12111,0.630230731930445
16,000444,19686,l2_scale,0.14319983599429958,0.0,18852,0.2598114311695099,1.7394808530807495,ok,19530,18852,0.965284178187404,-0.15158462197026706,0.3891064797499831,20000,0.7182026814832709,8279,0.11036315555340603,12054,0.643156869729733
17,000446,19892,l2_scale,0.14319983599429958,0.0,19364,0.25393208861351013,1.8403120040893555,ok,19818,19364,0.9770915329498435,-0.15158462197026706,0.3891064797499831,20000,0.7182320441988951,9231,0.08974674488848489,11086,0.6565809248756554
18,000448,19902,l2_scale,0.14319983599429958,0.0,19625,0.2189498394727707,1.764723777770996,ok,19850,19625,0.9886649874055415,-0.15158462197026706,0.3891064797499831,20000,0.7496145178507888,8431,0.07665562097623249,11816,0.6942995372248373
19,000450,19848,l2_scale,0.14319983599429958,0.0,19486,0.22518514096736908,1.787442922592163,ok,19772,19486,0.9855351001416144,-0.15158462197026706,0.3891064797499831,20000,0.8148198137400459,7409,0.05980757501225434,12805,0.76751607690515
20,000452,19681,l2_scale,0.14319983599429958,0.0,19626,0.20655794441699982,1.7335526943206787,ok,19673,19626,0.9976109388502008,-0.15158462197026706,0.3891064797499831,20000,0.7877166156982671,7848,0.0664654605581448,12368,0.7370626828067549
21,000454,19568,l2_scale,0.14319983599429958,0.0,19471,0.1958180069923401,1.7612154483795166,ok,19507,19471,0.9981545086379249,-0.15158462197026706,0.3891064797499831,20000,0.8114602587800369,7033,0.05551783070546259,13173,0.7676374738969084
22,000456,19650,l2_scale,0.14319983599429958,0.0,19551,0.196920707821846,1.723895788192749,ok,19587,19551,0.9981620462551692,-0.15158462197026706,0.3891064797499831,20000,0.8183225443287363,7106,0.05302159504782433,13120,0.7760639854851931
23,000458,19817,l2_scale,0.14319983599429958,0.0,19676,0.19015644490718842,1.720422625541687,ok,19694,19676,0.9990860160454961,-0.15158462197026706,0.3891064797499831,20000,0.78587135788895,7276,0.055067400104440715,13011,0.7437654368863855
24,000460,19797,l2_scale,0.14319983599429958,0.0,19546,0.18036633729934692,1.7669684886932373,ok,19585,19546,0.9980086801123309,-0.15158462197026706,0.3891064797499831,20000,0.7933315334773218,7408,0.05914654895968107,12888,0.7477694139349964
25,000462,19830,l2_scale,0.14319983599429958,0.0,19431,0.18735189735889435,1.5996824502944946,ok,19508,19431,0.9960529013737953,-0.15158462197026706,0.3891064797499831,20000,0.8282842005162342,7361,0.05271067152451942,12911,0.7857554889771986
26,000464,19654,l2_scale,0.14319983599429958,0.0,19349,0.18420134484767914,1.7130054235458374,ok,19404,19349,0.9971655328798186,-0.15158462197026706,0.3891064797499831,20000,0.7741935483870968,7595,0.05658656435952251,12679,0.731601041776245
27,000466,19663,l2_scale,0.14319983599429958,0.0,19410,0.16830790042877197,1.7159996032714844,ok,19467,19410,0.9970719679457544,-0.15158462197026706,0.3891064797499831,20000,0.8002740143096362,6569,0.0569204797736255,13691,0.7559942022249327
28,000468,19869,l2_scale,0.14319983599429958,0.0,19659,0.17187179625034332,1.622936725616455,ok,19723,19659,0.9967550575470263,-0.15158462197026706,0.3891064797499831,20000,0.7611223066191288,6451,0.05983334279336246,13814,0.7169174636001011
29,000470,19979,l2_scale,0.14319983599429958,0.0,19467,0.18639731407165527,1.8101977109909058,ok,19597,19467,0.9933663315813644,-0.15158462197026706,0.3891064797499831,20000,0.7567599204026688,8543,0.06915043551263315,11730,0.7061979788793653
30,000472,19918,l2_scale,0.14319983599429958,0.0,19362,0.16674907505512238,1.6402034759521484,ok,19514,19362,0.992210720508353,-0.15158462197026706,0.3891064797499831,20000,0.8546019900497512,8040,0.05260856501463253,12248,0.8108047612324337
31,000474,19839,l2_scale,0.14319983599429958,0.0,19304,0.17060565948486328,1.6727509498596191,ok,19459,19304,0.992034534148723,-0.15158462197026706,0.3891064797499831,20000,0.817442794058611,9964,0.0636794242238967,10529,0.7670112734834088
32,000476,19702,l2_scale,0.14319983599429958,0.0,19337,0.1592877358198166,1.60541570186615,ok,19445,19337,0.9944458729750578,-0.15158462197026706,0.3891064797499831,20000,0.7995615837785998,7299,0.05006046874592451,13047,0.7605205160783018
33,000478,19654,l2_scale,0.14319983599429958,0.0,19027,0.17134445905685425,1.6916557550430298,ok,19223,19027,0.9898038807678302,-0.15158462197026706,0.3891064797499831,20000,0.7603243917654398,8015,0.07188806486606163,12363,0.7075845365138065
34,000480,19673,l2_scale,0.14319983599429958,0.0,18943,0.16837359964847565,1.7625433206558228,ok,19161,18943,0.9886227232399144,-0.15158462197026706,0.3891064797499831,20000,0.8136161922285962,9239,0.06839525255928779,11224,0.7598290653190779
35,000482,19898,l2_scale,0.14319983599429958,0.0,19166,0.14982320368289948,1.5585331916809082,ok,19288,19166,0.9936748237245956,-0.15158462197026706,0.3891064797499831,20000,0.8696817420435511,8955,0.05068939536661262,11511,0.8266967455813004
36,000484,19998,l2_scale,0.14319983599429958,0.0,19237,0.15532228350639343,1.659329891204834,ok,19444,19237,0.9893540423781115,-0.15158462197026706,0.3891064797499831,20000,0.8283951977089988,9079,0.06240602183378712,11387,0.7782784076406094
37,000486,19771,l2_scale,0.14319983599429958,0.0,19289,0.14531062543392181,1.6307317018508911,ok,19438,19289,0.9923346023253421,-0.15158462197026706,0.3891064797499831,20000,0.8063832439845405,8021,0.057391627325326,12343,0.7614065838835694
38,000488,19614,l2_scale,0.14319983599429958,0.0,18920,0.1484650820493698,1.529992699623108,ok,19116,18920,0.9897468089558485,-0.15158462197026706,0.3891064797499831,20000,0.8141449275362319,8625,0.062109584819411354,11874,0.7651170349527227
39,000490,19555,l2_scale,0.14319983599429958,0.0,18863,0.15885226428508759,1.6513630151748657,ok,18981,18863,0.9937832569411517,-0.15158462197026706,0.3891064797499831,20000,0.8193768257059396,10270,0.06061366786072555,10233,0.7711866363976997
40,000492,19704,l2_scale,0.14319983599429958,0.0,19045,0.1404176652431488,1.4416863918304443,ok,19220,19045,0.990894901144641,-0.15158462197026706,0.3891064797499831,20000,0.8765328203895167,8318,0.04317192552784401,12030,0.8394964291442019
41,000494,19769,l2_scale,0.14319983599429958,0.0,18906,0.15469004213809967,1.6512281894683838,ok,18987,18906,0.9957339232106178,-0.15158462197026706,0.3891064797499831,20000,0.8724875039880889,9403,0.05198551093273336,11156,0.8282895745520132
42,000496,19906,l2_scale,0.14319983599429958,0.0,19236,0.1541699320077896,1.6195656061172485,ok,19306,19236,0.9963741841914431,-0.15158462197026706,0.3891064797499831,20000,0.8506747932085329,9188,0.055376040934581414,11218,0.8048483446739082
43,000498,19740,l2_scale,0.14319983599429958,0.0,19144,0.1591300666332245,1.593408465385437,ok,19221,19144,0.9959939649341866,-0.15158462197026706,0.3891064797499831,20000,0.840423085766843,8698,0.04979962189434639,11710,0.7995953735659941
44,000500,19602,l2_scale,0.14319983599429958,0.0,18525,0.1824895292520523,1.9092999696731567,ok,18762,18525,0.9873680844259674,-0.15158462197026706,0.3891064797499831,20000,0.8130025495195137,10198,0.06231418827829789,10712,0.7638871411180027
45,000502,19705,l2_scale,0.14319983599429958,0.0,18883,0.15823166072368622,1.7506821155548096,ok,18967,18883,0.995571255338219,-0.15158462197026706,0.3891064797499831,20000,0.8578199052132701,9284,0.045628503059044034,11371,0.8195584123776509
46,000504,19833,l2_scale,0.14319983599429958,0.0,18890,0.1546017825603485,1.7750178575515747,ok,18977,18890,0.9954155029772883,-0.15158462197026706,0.3891064797499831,20000,0.8501148945059537,9574,0.04579843806925169,11185,0.8120590606339219
47,000506,19948,l2_scale,0.14319983599429958,0.0,19268,0.1470581442117691,1.674707293510437,ok,19402,19268,0.9930934955159262,-0.15158462197026706,0.3891064797499831,20000,0.8872078581912611,8857,0.038270883005007424,11560,0.8538951493258623
48,000508,20006,l2_scale,0.14319983599429958,0.0,19355,0.14069245755672455,1.6563063859939575,ok,19566,19355,0.9892159869160789,-0.15158462197026706,0.3891064797499831,20000,0.8648995796356843,8564,0.042153964473737385,11965,0.8291983932196639
49,000510,19919,l2_scale,0.14319983599429958,0.0,19369,0.15199671685695648,1.6405301094055176,ok,19458,19369,0.9954260458423271,-0.15158462197026706,0.3891064797499831,20000,0.8745878617657834,8189,0.03406621553248993,12227,0.845295731924513
