mode,status,scale,shift,abs_rel,d_rmse,valid_pixels,positive_ratio
median_scale,ok,0.12130702821382644,0.0,0.1790698766708374,4.935900688171387,658731,1.0
l2_scale,ok,0.10279443888237914,0.0,0.25164368748664856,4.608776569366455,658731,1.0
robust_scale,ok,0.118205287960416,0.0,0.1810012310743332,4.839483261108398,658731,1.0
robust_rel_scale,ok,0.12043307908010223,0.0,0.1787233054637909,4.9071855545043945,658731,1.0
