frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
0,000600,18040,l2_scale,0.28583805580128463,0.0,18040,0.2168898731470108,3.445371150970459
1,000625,18023,l2_scale,0.28583805580128463,0.0,18023,0.22473350167274475,3.655991792678833
2,000650,17956,l2_scale,0.28583805580128463,0.0,17956,0.26261913776397705,3.384251832962036
3,000675,18131,l2_scale,0.28583805580128463,0.0,18131,0.2353120893239975,3.52671480178833
4,000700,17971,l2_scale,0.28583805580128463,0.0,17971,0.25837013125419617,3.7190237045288086
5,000725,17901,l2_scale,0.28583805580128463,0.0,17901,0.19202515482902527,3.5504560470581055
6,000750,17806,l2_scale,0.28583805580128463,0.0,17806,0.20706333220005035,4.117487907409668
7,000775,17998,l2_scale,0.28583805580128463,0.0,17998,0.2008652240037918,3.610431432723999
8,000800,17975,l2_scale,0.28583805580128463,0.0,17975,0.27616292238235474,4.147313117980957
9,000825,18020,l2_scale,0.28583805580128463,0.0,18020,0.32710620760917664,4.9033660888671875
10,000850,18094,l2_scale,0.28583805580128463,0.0,18094,0.409292072057724,6.193844318389893
11,000875,18215,l2_scale,0.28583805580128463,0.0,18215,0.21655923128128052,4.015462875366211
12,000900,18131,l2_scale,0.28583805580128463,0.0,18131,0.18065017461776733,3.954392671585083
13,000925,18192,l2_scale,0.28583805580128463,0.0,18192,0.20607294142246246,4.063222408294678
14,000950,18058,l2_scale,0.28583805580128463,0.0,18058,0.21537789702415466,4.478506088256836
15,000975,17855,l2_scale,0.28583805580128463,0.0,17855,0.1847180277109146,3.5548524856567383
16,001000,17894,l2_scale,0.28583805580128463,0.0,17894,0.19001756608486176,4.346407413482666
17,001025,17939,l2_scale,0.28583805580128463,0.0,17939,0.1945967674255371,3.266153573989868
18,001050,17766,l2_scale,0.28583805580128463,0.0,17766,0.25489601492881775,4.654059410095215
19,001075,17519,l2_scale,0.28583805580128463,0.0,17519,0.21452322602272034,4.242809295654297
20,001100,17677,l2_scale,0.28583805580128463,0.0,17677,0.28093260526657104,5.21282958984375
21,001125,17329,l2_scale,0.28583805580128463,0.0,17329,0.1927458792924881,4.252947807312012
22,001150,17355,l2_scale,0.28583805580128463,0.0,17355,0.2522285282611847,4.717860698699951
23,001175,17010,l2_scale,0.28583805580128463,0.0,17010,0.34480026364326477,4.731288433074951
24,001200,16938,l2_scale,0.28583805580128463,0.0,16938,0.3212158679962158,4.767507553100586
25,001225,16765,l2_scale,0.28583805580128463,0.0,16765,0.28202366828918457,5.000614643096924
26,001250,16773,l2_scale,0.28583805580128463,0.0,16773,0.30000874400138855,5.29316520690918
27,001275,16329,l2_scale,0.28583805580128463,0.0,16329,0.39960867166519165,5.718578338623047
28,001300,16687,l2_scale,0.28583805580128463,0.0,16687,0.259970098733902,5.52989387512207
29,001325,15731,l2_scale,0.28583805580128463,0.0,15731,0.21487782895565033,5.329330921173096
30,001350,15542,l2_scale,0.28583805580128463,0.0,15542,0.21454563736915588,5.922132968902588
31,001375,15995,l2_scale,0.28583805580128463,0.0,15995,0.2393111288547516,6.1250200271606445
32,001400,15859,l2_scale,0.28583805580128463,0.0,15859,0.3074338734149933,5.509783744812012
33,001425,16207,l2_scale,0.28583805580128463,0.0,16207,0.24396033585071564,5.124136924743652
34,001450,15390,l2_scale,0.28583805580128463,0.0,15390,0.24223196506500244,5.380618095397949
35,001475,14317,l2_scale,0.28583805580128463,0.0,14317,0.324564665555954,6.076572418212891
36,001500,16935,l2_scale,0.28583805580128463,0.0,16935,0.3769274353981018,5.1010966300964355
37,001525,16667,l2_scale,0.28583805580128463,0.0,16667,0.38189497590065,4.50190544128418
38,001550,15949,l2_scale,0.28583805580128463,0.0,15949,0.6245124340057373,7.558708667755127
39,001575,15673,l2_scale,0.28583805580128463,0.0,15673,0.48303914070129395,5.871579647064209
40,001600,15676,l2_scale,0.28583805580128463,0.0,15676,0.3104822039604187,4.314769268035889
41,001625,15631,l2_scale,0.28583805580128463,0.0,15631,0.3502534329891205,4.804971218109131
42,001650,15740,l2_scale,0.28583805580128463,0.0,15740,0.380069375038147,4.171588897705078
43,001675,16066,l2_scale,0.28583805580128463,0.0,16066,0.33664587140083313,3.7033920288085938
44,001700,16040,l2_scale,0.28583805580128463,0.0,16040,0.34944483637809753,3.9092485904693604
45,001725,16718,l2_scale,0.28583805580128463,0.0,16718,0.32490089535713196,3.4732885360717773
46,001750,17645,l2_scale,0.28583805580128463,0.0,17645,0.24506574869155884,3.691971778869629
47,001775,18028,l2_scale,0.28583805580128463,0.0,18028,0.19422754645347595,3.0558359622955322
48,001800,18024,l2_scale,0.28583805580128463,0.0,18024,0.19561797380447388,3.6125519275665283
49,001825,17871,l2_scale,0.28583805580128463,0.0,17871,0.23862259089946747,3.7714898586273193
50,001850,18406,l2_scale,0.28583805580128463,0.0,18406,0.3178600072860718,3.9145894050598145
51,001875,18146,l2_scale,0.28583805580128463,0.0,18146,0.3391798138618469,4.592062473297119
52,001900,18108,l2_scale,0.28583805580128463,0.0,18108,0.2954542338848114,4.438024997711182
53,001925,18110,l2_scale,0.28583805580128463,0.0,18110,0.2567140758037567,3.88531231880188
54,001950,18397,l2_scale,0.28583805580128463,0.0,18397,0.22990195453166962,3.867826461791992
55,001975,18266,l2_scale,0.28583805580128463,0.0,18266,0.3106115162372589,4.919383525848389
56,002000,18491,l2_scale,0.28583805580128463,0.0,18491,0.4334826171398163,6.544437408447266
57,002025,18514,l2_scale,0.28583805580128463,0.0,18514,0.3870110511779785,6.952876567840576
58,002050,18647,l2_scale,0.28583805580128463,0.0,18647,0.3778059482574463,7.505627155303955
59,002075,18471,l2_scale,0.28583805580128463,0.0,18471,0.47675737738609314,9.306674003601074
60,002100,18664,l2_scale,0.28583805580128463,0.0,18664,0.46748456358909607,8.548598289489746
61,002125,18701,l2_scale,0.28583805580128463,0.0,18701,0.563007652759552,8.25029468536377
62,002150,18671,l2_scale,0.28583805580128463,0.0,18671,0.3775087893009186,5.300364971160889
63,002175,18568,l2_scale,0.28583805580128463,0.0,18568,0.37419211864471436,3.8246240615844727
64,002200,18642,l2_scale,0.28583805580128463,0.0,18642,0.32322388887405396,2.35678768157959
65,002225,18714,l2_scale,0.28583805580128463,0.0,18714,0.2874056100845337,2.9596951007843018
66,002250,18422,l2_scale,0.28583805580128463,0.0,18422,0.27850279211997986,4.358831882476807
67,002275,18387,l2_scale,0.28583805580128463,0.0,18387,0.33051204681396484,7.492386341094971
68,002300,18124,l2_scale,0.28583805580128463,0.0,18124,0.31601300835609436,7.320504188537598
69,002325,18473,l2_scale,0.28583805580128463,0.0,18473,0.28662821650505066,7.631764888763428
70,002350,18234,l2_scale,0.28583805580128463,0.0,18234,0.35785987973213196,7.625123023986816
71,002375,18111,l2_scale,0.28583805580128463,0.0,18111,0.3724645674228668,7.120075702667236
72,002400,18355,l2_scale,0.28583805580128463,0.0,18355,0.29388827085494995,5.74387264251709
73,002425,18299,l2_scale,0.28583805580128463,0.0,18299,0.26562249660491943,4.86329984664917
74,002450,18521,l2_scale,0.28583805580128463,0.0,18521,0.27012211084365845,4.501838684082031
75,002475,18574,l2_scale,0.28583805580128463,0.0,18574,0.4077015221118927,4.980916500091553
76,002500,18534,l2_scale,0.28583805580128463,0.0,18534,0.245035782456398,3.104236364364624
77,002525,18393,l2_scale,0.28583805580128463,0.0,18393,0.15856823325157166,2.916161060333252
78,002550,18325,l2_scale,0.28583805580128463,0.0,18325,0.16199205815792084,2.6663825511932373
79,002575,18069,l2_scale,0.28583805580128463,0.0,18069,0.1956201046705246,3.2056844234466553
80,002600,18448,l2_scale,0.28583805580128463,0.0,18448,0.20263671875,3.2466073036193848
81,002625,18414,l2_scale,0.28583805580128463,0.0,18414,0.25859686732292175,4.044045448303223
82,002650,18211,l2_scale,0.28583805580128463,0.0,18211,0.21079590916633606,2.9285619258880615
83,002675,18343,l2_scale,0.28583805580128463,0.0,18343,0.26620036363601685,3.0912373065948486
84,002700,18389,l2_scale,0.28583805580128463,0.0,18389,0.2543097138404846,2.9425442218780518
