mode,status,scale,shift,abs_rel,d_rmse,valid_pixels,positive_ratio
median_scale,ok,0.22720061332082275,0.0,0.3412928283214569,5.915319919586182,3796730,1.0
l2_scale,ok,0.2143713367535922,0.0,0.32096338272094727,5.859333515167236,3796730,1.0
robust_scale,ok,0.21202170114781083,0.0,0.318456768989563,5.860233783721924,3796730,1.0
robust_rel_scale,ok,0.19836199138020572,0.0,0.3117600679397583,5.933690547943115,3796730,1.0
