mode,status,scale,shift,abs_rel,d_rmse,valid_pixels,positive_ratio
median_scale,ok,0.20459125645310863,0.0,0.26077330112457275,5.3746232986450195,3697338,1.0
l2_scale,ok,0.19851041747772946,0.0,0.2498331218957901,5.3597540855407715,3697338,1.0
robust_scale,ok,0.19382184649451573,0.0,0.24434331059455872,5.368646144866943,3697338,1.0
robust_rel_scale,ok,0.18620838274809667,0.0,0.24113349616527557,5.420562267303467,3697338,1.0
