frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
29,001022,17902,l2_scale,0.2119287186868437,0.0,17902,0.1267130821943283,2.8336708545684814
30,001040,17556,l2_scale,0.2119287186868437,0.0,17556,0.16989508271217346,3.347764253616333
31,001058,17674,l2_scale,0.2119287186868437,0.0,17674,0.14315326511859894,3.3773136138916016
32,001076,17420,l2_scale,0.2119287186868437,0.0,17420,0.15534865856170654,3.7149081230163574
33,001094,17241,l2_scale,0.2119287186868437,0.0,17241,0.16450011730194092,3.3933544158935547
34,001112,17581,l2_scale,0.2119287186868437,0.0,17581,0.18445342779159546,4.543277740478516
35,001130,17255,l2_scale,0.2119287186868437,0.0,17255,0.13638561964035034,3.426854133605957
36,001148,17372,l2_scale,0.2119287186868437,0.0,17372,0.23734150826931,5.795132637023926
37,001166,17238,l2_scale,0.2119287186868437,0.0,17238,0.2232580929994583,5.414950370788574
38,001184,17146,l2_scale,0.2119287186868437,0.0,17146,0.1875728815793991,4.519959926605225
39,001202,16723,l2_scale,0.2119287186868437,0.0,16723,0.20592713356018066,5.141101837158203
40,001220,16805,l2_scale,0.2119287186868437,0.0,16805,0.2243814915418625,5.148035049438477
41,001238,16881,l2_scale,0.2119287186868437,0.0,16881,0.20636330544948578,4.753372669219971
42,001256,16438,l2_scale,0.2119287186868437,0.0,16423,0.28487429022789,6.171642780303955
43,001274,16461,l2_scale,0.2119287186868437,0.0,16454,0.22170023620128632,4.918151378631592
44,001292,16071,l2_scale,0.2119287186868437,0.0,16071,0.25091058015823364,5.252331256866455
45,001310,16330,l2_scale,0.2119287186868437,0.0,16330,0.2404426485300064,4.883100986480713
46,001328,15748,l2_scale,0.2119287186868437,0.0,15746,0.2895974814891815,5.836804389953613
47,001346,15994,l2_scale,0.2119287186868437,0.0,15994,0.25991714000701904,5.673958778381348
48,001364,16061,l2_scale,0.2119287186868437,0.0,16061,0.2344031184911728,5.008652687072754
49,001382,15764,l2_scale,0.2119287186868437,0.0,15764,0.26898905634880066,5.244482517242432
50,001400,15859,l2_scale,0.2119287186868437,0.0,15858,0.24459519982337952,4.626065731048584
51,001418,16051,l2_scale,0.2119287186868437,0.0,16051,0.2789061367511749,5.034496307373047
52,001436,15847,l2_scale,0.2119287186868437,0.0,15847,0.2084079384803772,4.624879360198975
53,001454,15633,l2_scale,0.2119287186868437,0.0,15633,0.3076457679271698,4.8484344482421875
54,001472,14110,l2_scale,0.2119287186868437,0.0,14110,0.3009365499019623,4.844846725463867
55,001490,16071,l2_scale,0.2119287186868437,0.0,16071,0.35310035943984985,4.66133975982666
56,001508,16980,l2_scale,0.2119287186868437,0.0,16980,0.4390636384487152,4.648799419403076
57,001526,16434,l2_scale,0.2119287186868437,0.0,16434,0.4965384900569916,4.769078731536865
58,001544,16391,l2_scale,0.2119287186868437,0.0,16391,0.48775213956832886,4.9231367111206055
59,001562,15854,l2_scale,0.2119287186868437,0.0,15854,0.4245430827140808,5.016228675842285
60,001580,15985,l2_scale,0.2119287186868437,0.0,15985,0.3800967037677765,4.359043121337891
61,001598,15741,l2_scale,0.2119287186868437,0.0,15741,0.3764696419239044,4.440985679626465
62,001616,15545,l2_scale,0.2119287186868437,0.0,15545,0.32151344418525696,4.624425411224365
63,001634,15158,l2_scale,0.2119287186868437,0.0,15158,0.33438876271247864,4.816961765289307
64,001652,15642,l2_scale,0.2119287186868437,0.0,15642,0.33573049306869507,4.421512603759766
65,001670,15903,l2_scale,0.2119287186868437,0.0,15903,0.289436012506485,4.065298080444336
