mode,status,scale,shift,abs_rel,d_rmse,valid_pixels,positive_ratio
median_scale,ok,0.11486234782101909,0.0,0.15242820978164673,2.827122926712036,129961,1.0
l2_scale,ok,0.08051890522874587,0.0,0.3405442237854004,2.1595122814178467,129961,1.0
robust_scale,ok,0.11238926194230597,0.0,0.15259210765361786,2.74416184425354,129961,1.0
robust_rel_scale,ok,0.11368241645420042,0.0,0.1517428308725357,2.787076711654663,129961,1.0
