mode,status,scale,shift,abs_rel,d_rmse,valid_pixels,positive_ratio
median_scale,ok,0.21406580690934784,0.0,0.3167525827884674,5.931135177612305,3796508,1.0
l2_scale,ok,0.20214940252408956,0.0,0.2939530313014984,5.877162933349609,3796508,1.0
robust_scale,ok,0.19867816008442454,0.0,0.28978145122528076,5.88015079498291,3796508,1.0
robust_rel_scale,ok,0.1881399930877495,0.0,0.28437137603759766,5.940796852111816,3796508,1.0
