frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
0,000025,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7978834509849548,18.81960105895996
1,000026,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7982104420661926,18.825862884521484
2,000027,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7971012592315674,18.790740966796875
3,000028,254016,l2_scale,0.00019964868109062937,0.0,254016,0.800643265247345,18.88901710510254
4,000029,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7972928881645203,18.789358139038086
5,000030,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8009102940559387,18.891231536865234
6,000031,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7987771034240723,18.824132919311523
7,000032,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7988529801368713,18.823596954345703
8,000033,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8001515865325928,18.860553741455078
9,000034,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8021143674850464,18.914899826049805
10,000035,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7985814213752747,18.80986785888672
11,000036,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8006983399391174,18.86777114868164
12,000037,254016,l2_scale,0.00019964868109062937,0.0,254016,0.802508533000946,18.91786766052246
13,000038,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8012446761131287,18.879283905029297
14,000039,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7986258864402771,18.801738739013672
15,000040,254016,l2_scale,0.00019964868109062937,0.0,254016,0.800980806350708,18.8686580657959
16,000041,254016,l2_scale,0.00019964868109062937,0.0,254016,0.799111008644104,18.814125061035156
17,000042,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7996463179588318,18.830028533935547
18,000043,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8008052110671997,18.860586166381836
19,000044,254016,l2_scale,0.00019964868109062937,0.0,254016,0.801815390586853,18.892601013183594
20,000045,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8009024262428284,18.866079330444336
21,000046,254016,l2_scale,0.00019964868109062937,0.0,254016,0.7997437119483948,18.833511352539062
22,000047,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8022672533988953,18.902881622314453
23,000048,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8002051711082458,18.845149993896484
24,000049,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8013290762901306,18.876970291137695
25,000050,254016,l2_scale,0.00019964868109062937,0.0,254016,0.800991415977478,18.867462158203125
26,000051,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8012632727622986,18.875244140625
27,000052,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8031917810440063,18.93190574645996
28,000053,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8009351491928101,18.867746353149414
29,000054,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8009577989578247,18.869632720947266
30,000055,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8012788891792297,18.87822723388672
31,000056,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8012424111366272,18.87904930114746
32,000057,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8004848957061768,18.859960556030273
33,000058,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8015637993812561,18.889978408813477
34,000059,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8016505241394043,18.892902374267578
35,000060,254016,l2_scale,0.00019964868109062937,0.0,254016,0.801468551158905,18.888164520263672
36,000061,254016,l2_scale,0.00019964868109062937,0.0,254016,0.802240788936615,18.909475326538086
37,000062,254016,l2_scale,0.00019964868109062937,0.0,254016,0.801680326461792,18.892614364624023
38,000063,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8019427061080933,18.89860725402832
39,000064,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8024166226387024,18.90972900390625
40,000065,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8021178245544434,18.898786544799805
41,000066,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8028974533081055,18.9177188873291
42,000067,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8026739358901978,18.90814781188965
43,000068,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8035438656806946,18.92731475830078
44,000069,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8039276003837585,18.933425903320312
45,000070,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8041353821754456,18.93292808532715
46,000071,254016,l2_scale,0.00019964868109062937,0.0,254016,0.803180456161499,18.9011173248291
47,000072,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8036965727806091,18.90911865234375
48,000073,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8048160076141357,18.933202743530273
49,000074,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8047771453857422,18.924816131591797
50,000075,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8046162724494934,18.91563606262207
51,000076,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8045008778572083,18.906999588012695
52,000077,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8050641417503357,18.918262481689453
53,000078,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8053211569786072,18.92024803161621
54,000079,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8058891892433167,18.930349349975586
55,000080,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8061912059783936,18.93460464477539
56,000081,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8062584400177002,18.929738998413086
57,000082,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8085780143737793,18.991514205932617
58,000083,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8086972236633301,18.987428665161133
59,000084,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8086917996406555,18.980579376220703
60,000085,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8071503639221191,18.92953872680664
61,000086,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8080899119377136,18.94831657409668
62,000087,254016,l2_scale,0.00019964868109062937,0.0,254016,0.810542106628418,19.009429931640625
63,000088,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8106271028518677,19.003725051879883
64,000089,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8110054731369019,19.004980087280273
65,000090,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8115466237068176,19.009578704833984
66,000091,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8129169344902039,19.039419174194336
67,000092,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8138024806976318,19.054521560668945
68,000093,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8124808073043823,19.006868362426758
69,000094,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8155096173286438,19.083314895629883
70,000095,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8163613677024841,19.098941802978516
71,000096,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8173832893371582,19.11806297302246
72,000097,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8178152441978455,19.12189292907715
73,000098,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8185828328132629,19.137510299682617
74,000099,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8172760605812073,19.09479331970215
75,000100,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8198990821838379,19.163246154785156
76,000101,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8186458349227905,19.12203598022461
77,000102,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8191805481910706,19.13372230529785
78,000103,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8219862580299377,19.21208953857422
79,000104,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8201663494110107,19.15863037109375
80,000105,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8223023414611816,19.219045639038086
81,000106,254016,l2_scale,0.00019964868109062937,0.0,254016,0.821057915687561,19.182796478271484
82,000107,254016,l2_scale,0.00019964868109062937,0.0,254016,0.821385383605957,19.192296981811523
83,000108,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8211856484413147,19.18769645690918
84,000109,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8220454454421997,19.21272087097168
85,000110,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8220852017402649,19.215190887451172
86,000111,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8224890232086182,19.225114822387695
87,000112,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8221239447593689,19.21333122253418
88,000113,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8226332664489746,19.22454071044922
89,000114,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8234970569610596,19.244735717773438
90,000115,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8241649866104126,19.257959365844727
91,000116,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8259920477867126,19.303709030151367
92,000117,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8264438509941101,19.310932159423828
93,000118,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8272660374641418,19.329486846923828
94,000119,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8278869390487671,19.34075927734375
95,000120,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8285994529724121,19.354366302490234
96,000121,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8295211791992188,19.373878479003906
97,000122,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8291136026382446,19.3582706451416
98,000123,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8287948966026306,19.341711044311523
99,000124,254016,l2_scale,0.00019964868109062937,0.0,254016,0.8280242681503296,19.31436538696289
