frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
59,001385,15970,l2_scale,0.19003645007875095,0.0,15935,0.17932815849781036,4.1979193687438965
60,001400,15859,l2_scale,0.19003645007875095,0.0,15858,0.189955472946167,4.406200885772705
61,001415,15736,l2_scale,0.19003645007875095,0.0,15729,0.24489109218120575,4.776636600494385
62,001430,16191,l2_scale,0.19003645007875095,0.0,16184,0.29409435391426086,5.000848770141602
63,001445,15497,l2_scale,0.19003645007875095,0.0,15497,0.2878308892250061,5.155447959899902
64,001460,15666,l2_scale,0.19003645007875095,0.0,15666,0.3010315001010895,4.7158637046813965
65,001475,14317,l2_scale,0.19003645007875095,0.0,14317,0.3273479640483856,5.0164690017700195
66,001490,16071,l2_scale,0.19003645007875095,0.0,16071,0.39250248670578003,4.933722496032715
67,001505,17187,l2_scale,0.19003645007875095,0.0,17187,0.45958244800567627,4.68084716796875
68,001520,16674,l2_scale,0.19003645007875095,0.0,16674,0.45902884006500244,4.4631476402282715
69,001535,16715,l2_scale,0.19003645007875095,0.0,16715,0.4935852289199829,4.743312835693359
70,001550,15949,l2_scale,0.19003645007875095,0.0,15949,0.4265128970146179,5.251892566680908
71,001565,15756,l2_scale,0.19003645007875095,0.0,15756,0.4459696412086487,5.296327114105225
72,001580,15985,l2_scale,0.19003645007875095,0.0,15985,0.3957396149635315,4.717230319976807
73,001595,15782,l2_scale,0.19003645007875095,0.0,15782,0.4353445768356323,4.784588813781738
74,001610,15166,l2_scale,0.19003645007875095,0.0,15166,0.33760684728622437,5.510838985443115
75,001625,15631,l2_scale,0.19003645007875095,0.0,15631,0.36319953203201294,5.1651482582092285
76,001640,15506,l2_scale,0.19003645007875095,0.0,15506,0.36718857288360596,4.807497978210449
77,001655,15853,l2_scale,0.19003645007875095,0.0,15853,0.3389100134372711,4.25831413269043
78,001670,15903,l2_scale,0.19003645007875095,0.0,15903,0.31620657444000244,4.21768045425415
79,001685,15973,l2_scale,0.19003645007875095,0.0,15973,0.23460516333580017,3.7178876399993896
80,001700,16040,l2_scale,0.19003645007875095,0.0,16040,0.2558631896972656,3.391087055206299
81,001715,16499,l2_scale,0.19003645007875095,0.0,16499,0.25139957666397095,2.8490209579467773
82,001730,16673,l2_scale,0.19003645007875095,0.0,16673,0.19914962351322174,2.952758550643921
83,001745,17325,l2_scale,0.19003645007875095,0.0,17325,0.21784880757331848,2.7098121643066406
84,001760,18035,l2_scale,0.19003645007875095,0.0,18035,0.2991921007633209,3.2969894409179688
85,001775,18028,l2_scale,0.19003645007875095,0.0,18028,0.34019699692726135,4.293118953704834
86,001790,18176,l2_scale,0.19003645007875095,0.0,18176,0.2799828052520752,4.233578681945801
87,001805,18303,l2_scale,0.19003645007875095,0.0,18303,0.29326513409614563,4.646247863769531
88,001820,18286,l2_scale,0.19003645007875095,0.0,18286,0.25169363617897034,4.149728775024414
89,001835,18086,l2_scale,0.19003645007875095,0.0,18086,0.21309252083301544,3.898344039916992
90,001850,18406,l2_scale,0.19003645007875095,0.0,18406,0.23353469371795654,3.6462745666503906
91,001865,18273,l2_scale,0.19003645007875095,0.0,18273,0.20081456005573273,3.891829252243042
92,001880,18170,l2_scale,0.19003645007875095,0.0,18170,0.21473658084869385,3.7967751026153564
93,001895,18299,l2_scale,0.19003645007875095,0.0,18299,0.22769510746002197,4.406716346740723
94,001910,18278,l2_scale,0.19003645007875095,0.0,18278,0.24866998195648193,4.7027668952941895
95,001925,18110,l2_scale,0.19003645007875095,0.0,18110,0.2295958548784256,4.225123882293701
96,001940,18223,l2_scale,0.19003645007875095,0.0,18223,0.2516463100910187,3.822889804840088
97,001955,18427,l2_scale,0.19003645007875095,0.0,18427,0.23166821897029877,3.815420150756836
98,001970,18409,l2_scale,0.19003645007875095,0.0,18409,0.2116324007511139,3.8989064693450928
99,001985,18517,l2_scale,0.19003645007875095,0.0,18517,0.21538659930229187,3.9442954063415527
100,002000,18491,l2_scale,0.19003645007875095,0.0,18491,0.27329835295677185,4.060774803161621
101,002015,18368,l2_scale,0.19003645007875095,0.0,18368,0.26255351305007935,4.19423770904541
102,002030,18386,l2_scale,0.19003645007875095,0.0,18386,0.24886050820350647,3.8242509365081787
103,002045,18482,l2_scale,0.19003645007875095,0.0,18482,0.27777379751205444,4.285594940185547
104,002060,18575,l2_scale,0.19003645007875095,0.0,18575,0.33170536160469055,4.349090576171875
105,002075,18471,l2_scale,0.19003645007875095,0.0,18471,0.3561568558216095,4.71543550491333
106,002090,18677,l2_scale,0.19003645007875095,0.0,18677,0.3783852159976959,4.605617046356201
