frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse,sigma_status,sigma_input_pixels,sigma_kept_pixels,sigma_keep_ratio,sigma_residual_mean,sigma_residual_std,local_pair_count,sparse_order_acc,sparse_order_pairs,local_residual_consistency,local_residual_pairs,sparse_lidar_dq
32,000212,37886,l2_scale,0.1983565234965153,0.0,36884,0.24835644662380219,4.86985969543457,ok,37883,36884,0.9736293324182351,-0.05287774457440193,0.463990578794589,20000,0.8127948820471811,12505,0.12779280968606577,8248,0.7152885090195916
33,000214,37741,l2_scale,0.1983565234965153,0.0,36395,0.25385788083076477,4.8105573654174805,ok,37737,36395,0.9644380846384185,-0.05287774457440193,0.463990578794589,20000,0.8119914685204203,12659,0.11322940226169002,8129,0.7250643656323801
34,000216,37525,l2_scale,0.1983565234965153,0.0,36159,0.2594728469848633,5.033642292022705,ok,37523,36159,0.9636489619699917,-0.05287774457440193,0.463990578794589,20000,0.8182880286626685,12839,0.13072477587327744,7849,0.7180143910063422
35,000218,38076,l2_scale,0.1983565234965153,0.0,36769,0.24867092072963715,4.792184352874756,ok,38076,36769,0.9656739153272402,-0.05287774457440193,0.463990578794589,20000,0.8225693634879926,12867,0.11653399604250246,7841,0.7320866018849764
36,000220,38440,l2_scale,0.1983565234965153,0.0,36944,0.2520587742328644,4.482151508331299,ok,38439,36944,0.9611072088243711,-0.05287774457440193,0.463990578794589,20000,0.8263274336283186,12656,0.11552352053956644,8111,0.7361747945913205
37,000222,38769,l2_scale,0.1983565234965153,0.0,37471,0.27192825078964233,4.646383285522461,ok,38768,37471,0.9665445728435823,-0.05287774457440193,0.463990578794589,20000,0.8239554317548746,12565,0.12496903744303145,8175,0.7271606307953326
38,000224,38449,l2_scale,0.1983565234965153,0.0,36948,0.285806268453598,4.63418436050415,ok,38449,36948,0.9609612733751203,-0.05287774457440193,0.463990578794589,20000,0.818226200162734,12290,0.12442863707637503,8452,0.7224947760759663
39,000226,37579,l2_scale,0.1983565234965153,0.0,36240,0.2628910541534424,4.898887634277344,ok,37577,36240,0.9644197248316789,-0.05287774457440193,0.463990578794589,20000,0.8139326209315605,12259,0.12191547002901129,8457,0.7205120337758796
40,000228,37232,l2_scale,0.1983565234965153,0.0,35548,0.23879913985729218,4.744872093200684,ok,37227,35548,0.9548983264834663,-0.05287774457440193,0.463990578794589,20000,0.8222075891019837,12149,0.13493205128924296,8597,0.7184246676805498
41,000230,37087,l2_scale,0.1983565234965153,0.0,35068,0.24346287548542023,4.847611427307129,ok,37082,35068,0.9456879348470957,-0.05287774457440193,0.463990578794589,20000,0.8108530961791831,12144,0.12808473923501276,8732,0.7133713835564897
42,000232,37035,l2_scale,0.1983565234965153,0.0,35440,0.24982504546642303,4.591078281402588,ok,37031,35440,0.9570359968674894,-0.05287774457440193,0.463990578794589,20000,0.8129513917065649,12323,0.12829262995448307,8502,0.7150687479187324
43,000234,36711,l2_scale,0.1983565234965153,0.0,35835,0.23958183825016022,4.468200206756592,ok,36706,35835,0.9762709093881109,-0.05287774457440193,0.463990578794589,20000,0.8130871660812025,12241,0.11688042271132952,8483,0.7233968003534355
44,000236,37939,l2_scale,0.1983565234965153,0.0,37219,0.23761878907680511,4.368898391723633,ok,37935,37219,0.9811256095953604,-0.05287774457440193,0.463990578794589,20000,0.8266394728584876,12748,0.1144140056209784,8011,0.7372703490427108
45,000238,37520,l2_scale,0.1983565234965153,0.0,36968,0.22822317481040955,4.432485580444336,ok,37517,36968,0.9853666337926806,-0.05287774457440193,0.463990578794589,20000,0.8295003965107058,12610,0.11082065619804311,8196,0.742485195267235
46,000240,37445,l2_scale,0.1983565234965153,0.0,36588,0.23696008324623108,4.675034523010254,ok,37443,36588,0.9771652912426889,-0.05287774457440193,0.463990578794589,20000,0.8026139674041414,12701,0.1273002366976105,8042,0.7066769449835342
47,000242,37588,l2_scale,0.1983565234965153,0.0,36197,0.2372722327709198,4.567079544067383,ok,37584,36197,0.9630959982971478,-0.05287774457440193,0.463990578794589,20000,0.8191025241508259,12836,0.13367811085467468,7913,0.716609561232107
48,000244,37977,l2_scale,0.1983565234965153,0.0,36418,0.2439439594745636,4.397861003875732,ok,37973,36418,0.9590498512100704,-0.05287774457440193,0.463990578794589,20000,0.8008609693877551,12544,0.12430689331091987,8236,0.7072473529162605
49,000246,38499,l2_scale,0.1983565234965153,0.0,37069,0.2594276964664459,4.319704532623291,ok,38495,37069,0.962956228081569,-0.05287774457440193,0.463990578794589,20000,0.8061061381074168,12512,0.12290864737730159,8238,0.712875486166452
