frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse,sigma_status,sigma_input_pixels,sigma_kept_pixels,sigma_keep_ratio,sigma_residual_mean,sigma_residual_std,local_pair_count,sparse_order_acc,sparse_order_pairs,local_residual_consistency,local_residual_pairs,sparse_lidar_dq
10,000400,18182,l2_scale,0.3324105797464598,0.0,18182,0.18329428136348724,4.438774108886719,ok,18182,18182,1.0,-0.1307295384937831,0.5263738790376958,20000,0.7700597794055738,11877,0.06462734869578739,9756,0.7218669186690128
11,000440,17991,l2_scale,0.3324105797464598,0.0,17991,0.2065780609846115,3.860718250274658,ok,17991,17991,1.0,-0.1307295384937831,0.5263738790376958,20000,0.7540066777963272,11980,0.0623009806476688,9783,0.7084647067277906
12,000480,18205,l2_scale,0.3324105797464598,0.0,18205,0.16683703660964966,3.8043904304504395,ok,18205,18205,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8128422540187246,11322,0.05297771135022359,10132,0.77090052915284
13,000520,18433,l2_scale,0.3324105797464598,0.0,18433,0.18532295525074005,4.167145252227783,ok,18433,18433,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8522635589421784,11155,0.04408593582786596,10260,0.8155069012677582
14,000560,17987,l2_scale,0.3324105797464598,0.0,17986,0.18249177932739258,4.12967586517334,ok,17987,17986,0.9999444042919886,-0.1307295384937831,0.5263738790376958,20000,0.8656119900083264,12010,0.04619279752737892,9389,0.8265364038958689
15,000600,18040,l2_scale,0.3324105797464598,0.0,18038,0.2194223254919052,4.714339256286621,ok,18040,18038,0.9998891352549889,-0.1307295384937831,0.5263738790376958,20000,0.8547291412645881,11482,0.0495141938286013,9497,0.8134385866612406
16,000640,18122,l2_scale,0.3324105797464598,0.0,18109,0.24691516160964966,4.502135753631592,ok,18122,18109,0.9992826398852224,-0.1307295384937831,0.5263738790376958,20000,0.8824362606232294,12002,0.05239420871266735,8587,0.8373920430451149
17,000680,17836,l2_scale,0.3324105797464598,0.0,17833,0.16772688925266266,3.8837833404541016,ok,17836,17833,0.999831800852209,-0.1307295384937831,0.5263738790376958,20000,0.8976308862240421,10257,0.03818624274344026,10089,0.8639999416066276
18,000720,18015,l2_scale,0.3324105797464598,0.0,18015,0.23109279572963715,4.380483627319336,ok,18015,18015,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8991668244650635,10562,0.04224900172303124,9849,0.8619692371235642
19,000760,17855,l2_scale,0.3324105797464598,0.0,17855,0.17872069776058197,3.925992250442505,ok,17855,17855,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8991386496248958,10797,0.04376408127836431,9630,0.8606373055798008
20,000800,17975,l2_scale,0.3324105797464598,0.0,17877,0.19305682182312012,3.7124874591827393,ok,17975,17877,0.994547983310153,-0.1307295384937831,0.5263738790376958,20000,0.9174121857048686,10619,0.037523502853266055,9745,0.8836255280548071
21,000840,18410,l2_scale,0.3324105797464598,0.0,18021,0.16593345999717712,3.975154399871826,ok,18410,18021,0.9788701792504074,-0.1307295384937831,0.5263738790376958,20000,0.8698203484698023,11077,0.054552558523253775,9337,0.8236404896956958
