mode,status,scale,shift,abs_rel,d_rmse,valid_pixels,positive_ratio
median_scale,ok,0.12254943280142197,0.0,0.09968211501836777,2.8623175621032715,636600,1.0
l2_scale,ok,0.11099918950869746,0.0,0.1369725465774536,2.6698617935180664,636600,1.0
robust_scale,ok,0.1187327901726805,0.0,0.10189329832792282,2.758108139038086,636600,1.0
robust_rel_scale,ok,0.12124403444571132,0.0,0.09897506982088089,2.822509288787842,636600,1.0
