frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse,sigma_status,sigma_input_pixels,sigma_kept_pixels,sigma_keep_ratio,sigma_residual_mean,sigma_residual_std,local_pair_count,sparse_order_acc,sparse_order_pairs,local_residual_consistency,local_residual_pairs,sparse_lidar_dq
15,001221,16863,l2_scale,0.11099918950869746,0.0,16151,0.13498198986053467,2.6337811946868896,ok,16737,16151,0.9649877516878772,-0.16496035436346387,0.32295862046525275,20000,0.9425028184892897,11531,0.051429134142529566,9033,0.8952560579410681
16,001226,16868,l2_scale,0.11099918950869746,0.0,16128,0.13893872499465942,2.4461543560028076,ok,16730,16128,0.9640167364016736,-0.16496035436346387,0.32295862046525275,20000,0.9461799357372367,11204,0.04524441502469739,9407,0.9043245783978489
17,001231,16740,l2_scale,0.11099918950869746,0.0,16054,0.12146003544330597,2.4008007049560547,ok,16600,16054,0.9671084337349397,-0.16496035436346387,0.32295862046525275,20000,0.9479596735477677,10415,0.03846678271267408,10028,0.912187152581969
18,001236,17106,l2_scale,0.11099918950869746,0.0,16424,0.1253839135169983,2.391932725906372,ok,16941,16424,0.9694823209963993,-0.16496035436346387,0.32295862046525275,20000,0.9491724610713936,10211,0.04129250476503303,10268,0.9107769319216995
19,001241,16790,l2_scale,0.11099918950869746,0.0,16172,0.11050055921077728,2.4782121181488037,ok,16641,16172,0.9718165975602427,-0.16496035436346387,0.32295862046525275,20000,0.9530373609658713,10519,0.03985949162256944,9883,0.9157968996303483
20,001246,16865,l2_scale,0.11099918950869746,0.0,15917,0.13155634701251984,2.6356616020202637,ok,16646,15917,0.9562056950618767,-0.16496035436346387,0.32295862046525275,20000,0.9343662785102492,10391,0.054498538969658686,10062,0.8848073905546002
21,001251,16858,l2_scale,0.11099918950869746,0.0,15949,0.1252632588148117,2.799267530441284,ok,16643,15949,0.9583007871177072,-0.16496035436346387,0.32295862046525275,20000,0.9357433431952663,10816,0.05025567565948077,9619,0.8898790523262509
22,001256,16438,l2_scale,0.11099918950869746,0.0,15182,0.13205486536026,2.9118666648864746,ok,16169,15182,0.9389572639000556,-0.16496035436346387,0.32295862046525275,20000,0.9198242723778144,10926,0.05571435794013672,9481,0.8699783145849562
23,001261,16635,l2_scale,0.11099918950869746,0.0,15293,0.14030465483665466,3.0534911155700684,ok,16323,15293,0.9368988543772591,-0.16496035436346387,0.32295862046525275,20000,0.9121932875810849,10637,0.0643030750512516,9760,0.85538257988086
24,001266,16369,l2_scale,0.11099918950869746,0.0,15071,0.13430479168891907,3.0397183895111084,ok,16096,15071,0.9363195825049702,-0.16496035436346387,0.32295862046525275,20000,0.9191727540081586,10541,0.05633016157620473,9836,0.8688269109373313
25,001271,16762,l2_scale,0.11099918950869746,0.0,15692,0.12858682870864868,2.7656376361846924,ok,16432,15692,0.9549659201557936,-0.16496035436346387,0.32295862046525275,20000,0.9395973154362416,11026,0.05531375832437641,9297,0.8890359179326162
26,001276,16610,l2_scale,0.11099918950869746,0.0,16072,0.12727190554141998,2.232212781906128,ok,16391,16072,0.9805381001769263,-0.16496035436346387,0.32295862046525275,20000,0.9673355109659356,10715,0.03931408254711111,9619,0.9300434573577455
27,001281,16545,l2_scale,0.11099918950869746,0.0,16011,0.11470334231853485,2.191800594329834,ok,16317,16011,0.9812465526751241,-0.16496035436346387,0.32295862046525275,20000,0.9700680272108844,10290,0.03456970748351616,9977,0.9371060842073813
28,001286,16217,l2_scale,0.11099918950869746,0.0,15035,0.11905790865421295,2.587181806564331,ok,15880,15035,0.9467884130982368,-0.16496035436346387,0.32295862046525275,20000,0.9472682276794213,10506,0.04501399921617995,9785,0.90557336287602
29,001291,16129,l2_scale,0.11099918950869746,0.0,15049,0.14738602936267853,2.6067841053009033,ok,15773,15049,0.9540987763900336,-0.16496035436346387,0.32295862046525275,20000,0.9477050413844996,10632,0.05748203959048399,9642,0.8947651454047942
30,001296,16488,l2_scale,0.11099918950869746,0.0,15269,0.14677760004997253,2.657864809036255,ok,16179,15269,0.9437542493355584,-0.16496035436346387,0.32295862046525275,20000,0.9343418088187962,9321,0.04752613398949712,10942,0.8909748493436671
31,001301,16223,l2_scale,0.11099918950869746,0.0,15726,0.10584438592195511,2.162266731262207,ok,15958,15726,0.9854618373229728,-0.16496035436346387,0.32295862046525275,20000,0.9665980997159369,10209,0.031814930411975396,10036,0.9363298919534759
32,001306,16322,l2_scale,0.11099918950869746,0.0,15200,0.1228690966963768,2.6953647136688232,ok,15952,15200,0.9528585757271816,-0.16496035436346387,0.32295862046525275,20000,0.9436376561389256,9847,0.047441613013529796,10424,0.899915293544578
33,001311,16245,l2_scale,0.11099918950869746,0.0,15499,0.15524078905582428,2.629056453704834,ok,15988,15499,0.9694145609206906,-0.16496035436346387,0.32295862046525275,20000,0.944518103008669,9805,0.047538974281945895,10448,0.900667251548963
34,001316,15800,l2_scale,0.11099918950869746,0.0,14960,0.11357749998569489,2.7193450927734375,ok,15403,14960,0.9712393689540999,-0.16496035436346387,0.32295862046525275,20000,0.9558478158759981,10645,0.04393242241537523,9679,0.9147641656086242
35,001321,16027,l2_scale,0.11099918950869746,0.0,14796,0.11859399825334549,2.749607563018799,ok,15482,14796,0.9556904792662446,-0.16496035436346387,0.32295862046525275,20000,0.941728064300067,10451,0.05541301792569482,9969,0.890963566344514
36,001326,15892,l2_scale,0.11099918950869746,0.0,14260,0.13502644002437592,2.98307466506958,ok,15342,14260,0.9294746447660018,-0.16496035436346387,0.32295862046525275,20000,0.9347290640394089,10556,0.0643072639300423,9836,0.8765111736272702
37,001331,16141,l2_scale,0.11099918950869746,0.0,15256,0.11127941310405731,2.6017534732818604,ok,15717,15256,0.9706687026786283,-0.16496035436346387,0.32295862046525275,20000,0.9479885851054036,10863,0.056450520373082694,9547,0.8959565699671708
38,001336,15833,l2_scale,0.11099918950869746,0.0,14903,0.12325811386108398,2.548149347305298,ok,15390,14903,0.9683560753736192,-0.16496035436346387,0.32295862046525275,20000,0.9515099552253025,10497,0.05240965451874997,9881,0.9029259041336146
39,001341,16162,l2_scale,0.11099918950869746,0.0,15218,0.12254565954208374,2.7315566539764404,ok,15760,15218,0.9656091370558376,-0.16496035436346387,0.32295862046525275,20000,0.9372495357247581,10231,0.05493065372388368,10134,0.8871542842026603
