frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
40,000120,35280,l2_scale,0.2794212030920032,0.0,35280,0.32059893012046814,6.727982521057129
41,000123,35409,l2_scale,0.2794212030920032,0.0,35409,0.3478415310382843,7.075819492340088
42,000126,35254,l2_scale,0.2794212030920032,0.0,35254,0.40910178422927856,7.133629322052002
43,000129,36030,l2_scale,0.2794212030920032,0.0,36030,0.4016934335231781,6.844818592071533
44,000132,35772,l2_scale,0.2794212030920032,0.0,35769,0.3743795156478882,6.339718818664551
45,000135,36753,l2_scale,0.2794212030920032,0.0,36750,0.4067445397377014,6.548886775970459
46,000138,36585,l2_scale,0.2794212030920032,0.0,36585,0.3908836543560028,6.798865795135498
47,000141,36870,l2_scale,0.2794212030920032,0.0,36870,0.3946802616119385,6.371460437774658
48,000144,36439,l2_scale,0.2794212030920032,0.0,36439,0.3409372866153717,6.300141334533691
49,000147,36278,l2_scale,0.2794212030920032,0.0,36278,0.3211745619773865,6.635138034820557
50,000150,37367,l2_scale,0.2794212030920032,0.0,37367,0.35445842146873474,6.664321422576904
51,000153,37715,l2_scale,0.2794212030920032,0.0,37715,0.3583371937274933,6.54384708404541
52,000156,37067,l2_scale,0.2794212030920032,0.0,37067,0.29955753684043884,6.464238166809082
53,000159,37705,l2_scale,0.2794212030920032,0.0,37705,0.32467061281204224,6.665426254272461
54,000162,37895,l2_scale,0.2794212030920032,0.0,37894,0.3420330882072449,6.647212505340576
55,000165,37581,l2_scale,0.2794212030920032,0.0,37581,0.37200698256492615,7.117437839508057
56,000168,37372,l2_scale,0.2794212030920032,0.0,37372,0.4082566201686859,7.103287696838379
57,000171,38818,l2_scale,0.2794212030920032,0.0,38818,0.284573495388031,6.404150485992432
