frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
20,000432,19319,l2_scale,0.14850641525490416,0.0,19319,0.3773547410964966,2.4236550331115723
21,000433,19483,l2_scale,0.14850641525490416,0.0,19483,0.41867855191230774,2.459364652633667
22,000434,19453,l2_scale,0.14850641525490416,0.0,19453,0.42379269003868103,2.3392648696899414
23,000435,19613,l2_scale,0.14850641525490416,0.0,19613,0.418653279542923,2.2834808826446533
24,000436,19694,l2_scale,0.14850641525490416,0.0,19694,0.4133443832397461,2.237403392791748
25,000437,19486,l2_scale,0.14850641525490416,0.0,19486,0.4163084626197815,2.1282877922058105
26,000438,19786,l2_scale,0.14850641525490416,0.0,19786,0.40577441453933716,2.1363418102264404
27,000439,19583,l2_scale,0.14850641525490416,0.0,19583,0.4482452869415283,2.209951400756836
28,000440,19587,l2_scale,0.14850641525490416,0.0,19587,0.46205607056617737,2.1444618701934814
29,000441,19538,l2_scale,0.14850641525490416,0.0,19538,0.4909188449382782,2.2864980697631836
30,000442,19429,l2_scale,0.14850641525490416,0.0,19429,0.44516798853874207,2.2473089694976807
31,000443,19444,l2_scale,0.14850641525490416,0.0,19444,0.3922995924949646,2.1755599975585938
32,000444,19686,l2_scale,0.14850641525490416,0.0,19686,0.40362095832824707,2.051845073699951
33,000445,19769,l2_scale,0.14850641525490416,0.0,19769,0.4396536350250244,1.9412389993667603
34,000446,19892,l2_scale,0.14850641525490416,0.0,19892,0.3875148594379425,2.058903455734253
35,000447,19843,l2_scale,0.14850641525490416,0.0,19843,0.369148850440979,1.992293357849121
36,000448,19902,l2_scale,0.14850641525490416,0.0,19902,0.30500978231430054,1.8538105487823486
37,000449,19700,l2_scale,0.14850641525490416,0.0,19700,0.31773146986961365,1.9930375814437866
38,000450,19848,l2_scale,0.14850641525490416,0.0,19848,0.31714650988578796,1.9242079257965088
39,000451,19867,l2_scale,0.14850641525490416,0.0,19867,0.2630867660045624,1.822838306427002
40,000452,19681,l2_scale,0.14850641525490416,0.0,19681,0.23744560778141022,1.7848541736602783
41,000453,19752,l2_scale,0.14850641525490416,0.0,19752,0.20208047330379486,1.747848391532898
42,000454,19568,l2_scale,0.14850641525490416,0.0,19568,0.20974938571453094,1.8827598094940186
43,000455,19635,l2_scale,0.14850641525490416,0.0,19635,0.22163136303424835,1.8373162746429443
44,000456,19650,l2_scale,0.14850641525490416,0.0,19650,0.2138195037841797,1.853959321975708
45,000457,19820,l2_scale,0.14850641525490416,0.0,19820,0.20008909702301025,1.9150559902191162
46,000458,19817,l2_scale,0.14850641525490416,0.0,19817,0.20492151379585266,1.8317548036575317
47,000459,19907,l2_scale,0.14850641525490416,0.0,19907,0.19758658111095428,1.979490041732788
48,000460,19797,l2_scale,0.14850641525490416,0.0,19797,0.20229730010032654,1.954849123954773
49,000461,19920,l2_scale,0.14850641525490416,0.0,19920,0.23037032783031464,2.220919370651245
50,000462,19830,l2_scale,0.14850641525490416,0.0,19830,0.22316309809684753,2.1033356189727783
51,000463,19735,l2_scale,0.14850641525490416,0.0,19735,0.20479173958301544,1.9916129112243652
52,000464,19654,l2_scale,0.14850641525490416,0.0,19654,0.212234228849411,2.154850721359253
53,000465,19679,l2_scale,0.14850641525490416,0.0,19679,0.23444055020809174,2.112525463104248
54,000466,19663,l2_scale,0.14850641525490416,0.0,19663,0.19373483955860138,1.9806958436965942
55,000467,19640,l2_scale,0.14850641525490416,0.0,19640,0.20787903666496277,2.0619897842407227
56,000468,19869,l2_scale,0.14850641525490416,0.0,19869,0.19934092462062836,1.9557747840881348
